0x710181c3e0,"AmiiboNpcDirector"
0x7101849561,"PrePassProjLight"
0x7101849572,"PrePassProjOrthoLight"
0x7101849588,"PrePassSpotLight"
0x7101849599,"ProjectRaceCheckPoint"
0x71018495af,"Pyramid"
0x71018495b7,"QuestObj"
0x71018495c0,"RabbitGraph"
0x71018495cc,"RaceAudienceNpc"
0x71018495dc,"RaceWatcher"
0x71018495e8,"RadiConRaceWatcher"
0x71018495fb,"RadiconNpc"
0x7101849606,"RailDrawer"
0x7101849611,"ReactionObject"
0x7101849620,"CarBreakable"
0x710184962d,"ReactionObjectDotCharacter"
0x7101849648,"ReflectBombGenerator"
0x710184965d,"RhythmSpotlight"
0x710184966d,"RippleGeneratePoint"
0x7101849681,"RippleGenerateSquare"
0x7101849696,"RotateTarget"
0x71018496a3,"RouletteSwitch"
0x71018496b2,"RouteGuideArrow"
0x71018496c2,"RouteGuideRail"
0x71018496d1,"SandWorldHomeLift"
0x71018496e3,"SaucePan"
0x71018496ec,"SaveFlagCheckObj"
0x71018496fd,"SenobiMoveMapParts"
0x7101849710,"SenobiMoveMapPartsConnector"
0x710184972c,"SeBarrierObj"
0x7101849739,"SePlayObj"
0x7101849743,"SePlayObjWithSave"
0x7101849755,"SePlayRail"
0x7101849760,"SequentialSwitch"
0x7101849771,"SessionBgmCtrlObj"
0x7101849783,"ShineWithAppearCamera"
0x7101849799,"ShineChipWatcher"
0x71018497aa,"ShineFukankunWatchObj"
0x71018497c0,"ShopBgmPlayer"
0x71018497ce,"ShoppingWatcher"
0x71018497de,"SignBoardDanger"
0x71018497ee,"SkyFukankunZoomCapMessage"
0x7101849808,"SkyWorldCloud"
0x7101849816,"SkyWorldKoopaFire"
0x7101849828,"SkyWorldKoopaFrame"
0x710184983b,"SkyWorldMiddleViewCloud"
0x7101849853,"SignBoard"
0x710184985d,"SnowWorldBigIcicle"
0x7101849870,"SnowWorldSequenceFlagCheckObj"
0x710184988e,"SmallWanderBoss"
0x710184989e,"SneakingMan"
0x71018498aa,"SnowVolume"
0x71018498b5,"SnowVolumeEraser"
0x71018498c6,"SouvenirDirector"
0x71018498d7,"Special2KeyMoveLift"
0x71018498eb,"Special2KeyMoveParts"
0x7101849900,"Squirrel"
0x7101849909,"StackerCapWorldCtrl"
0x710184991d,"StageSwitchSelector"
0x7101849931,"StageTalkDemoNpcCap"
0x7101849945,"Statue"
0x710184994c,"StatueSnapMark"
0x710184995b,"SubActorLodFixPartsScenarioAction"
0x710184997d,"SwitchAnd"
0x7101849987,"SwitchKeyMoveMapParts"
0x710184999d,"TalkMessageInfoPointSaveObj"
0x71018499b9,"TalkNpcFreeze"
0x71018499c7,"TalkNpcCapMan"
0x71018499d5,"TalkNpcCapManHero"
0x71018499e7,"TalkNpcCityMan"
0x71018499f6,"TalkNpcCityManLow"
0x7101849a08,"TalkNpcCityManSit"
0x7101849a1a,"TalkNpcCityMayor"
0x7101849a2b,"TalkNpcCollectBgm"
0x7101849a3d,"TalkNpcDesertMan"
0x7101849a4e,"TalkNpcForestMan"
0x7101849a5f,"TalkNpcForestManScrap"
0x7101849a75,"TalkNpcKinopio"
0x7101849a84,"TalkNpcKinopioBrigade"
0x7101849a9a,"TalkNpcKinopioMember"
0x7101849aaf,"TalkNpcLakeMan"
0x7101849abe,"TalkNpcLavaMan"
0x7101849acd,"TalkNpcLavaManCook"
0x7101849ae0,"TalkNpcLifeUpItemSeller"
0x7101849af8,"TalkNpcRabbit"
0x7101849b06,"TalkNpcSeaMan"
0x7101849b14,"TalkNpcSnowMan"
0x7101849b23,"TalkNpcSnowManLeader"
0x7101849b38,"TalkNpcSnowManRacer"
0x7101849b4c,"TankReviveCtrl"
0x7101849b5b,"TextureReplaceScreen"
0x7101849b70,"ThunderRenderRequester"
0x7101849b87,"Togezo2D"
0x7101849b90,"TokimekiMayorNpc"
0x7101849ba1,"TrampleBush"
0x7101849bad,"TrampleSwitchTimer"
0x7101849bc0,"TreasureBox"
0x7101849bcc,"TreasureBoxSequentialDirector"
0x7101849bea,"TRexSleep"
0x7101849bf4,"TRexScrollBreakMapParts"
0x7101849c0c,"TsukkunHole"
0x7101849c18,"TwistChainList"
0x7101849c27,"UtsuboWatcher"
0x7101849c35,"VocalMike"
0x7101849c3f,"VolleyballNet"
0x7101849c4d,"Wanwan"
0x7101849c54,"WanwanHole"
0x7101849c5f,"WaterAreaMoveModel"
0x7101849c72,"WaterfallWorldBigBreakableWall"
0x7101849c91,"WaterfallWorldFallDownBridge"
0x7101849cae,"WaterfallWorldWaterfall"
0x7101849cc6,"WaterRoad"
0x7101849cd0,"WeightSwitch"
0x7101849cdd,"WheelWaveSurfParts"
0x7101849cf0,"WindBlowPuzzle"
0x7101849cff,"WorldMapEarth"
0x7101849d0d,"AtmosScatterRequester"
0x7101849d23,"BackHideParts"
0x7101849d31,"BreakMapParts"
0x7101849d3f,"CapRotateMapParts"
0x7101849d51,"ClockMapParts"
0x7101849d5f,"ConveyerMapParts"
0x7101849d70,"FallMapParts"
0x7101849d7d,"FloaterMapParts"
0x7101849d8d,"FlowMapParts"
0x7101849d9a,"GateMapParts"
0x7101849da7,"KeyMoveMapParts"
0x7101849db7,"KeyMoveMapPartsGenerator"
0x7101849dd0,"PossessedMapParts"
0x7101849de2,"PulseSwitch"
0x7101849dee,"RailCollision"
0x7101849dfc,"RailMoveMapParts"
0x7101849e0d,"RiseMapParts"
0x7101849e1a,"ReactionMapParts"
0x7101849e2b,"RiseMapPartsHolder"
0x7101849e3e,"RocketFlower"
0x7101849e4b,"RollingCubeMapParts"
0x7101849e5f,"RippleFixMapParts"
0x7101849e71,"RotateMapParts"
0x7101849e80,"SeesawMapParts"
0x7101849e8f,"SlideMapParts"
0x7101849e9d,"SubActorLodMapParts"
0x7101849eb1,"SurfMapParts"
0x7101849ebe,"SwingMapParts"
0x7101849ecc,"SwitchDitherMapParts"
0x7101849ee1,"SwitchKeepOnWatcher"
0x7101849ef5,"SwitchOpenMapParts"
0x7101849f08,"VisibleSwitchMapParts"
0x7101849f1e,"WaveSurfMapParts"
0x7101849f2f,"WheelMapParts"
0x7101849f3d,"WobbleMapParts"
0x7101849f4c,"YoshiFruitShineHolder"
0x7101849f62,"YukimaruRacer"
0x7101849f70,"YukimaruRacerTiago"
0x7101849f83,"エリア生成"
0x7101849f93,"GraphicsArea"
0x7101849fa0,"AudioEffectChangeArea"
0x7101849fb6,"BgmChangeArea"
0x7101849fc4,"BgmSituationChangeArea"
0x7101849fdb,"BgmStopArea"
0x7101849fe7,"CameraAngleVerticalRequestArea"
0x710184a006,"CameraArea"
0x710184a011,"CameraArea2D"
0x710184a01e,"CameraAreaKids"
0x710184a02d,"CameraInSwitchOnArea"
0x710184a042,"CameraStopArea"
0x710184a051,"ClippingFarArea"
0x710184a061,"DeathArea"
0x710184a06b,"DepthShadowArea"
0x710184a07b,"DepthShadowClipArea"
0x710184a08f,"DitherAnimNearInvalidArea"
0x710184a0a9,"ForceCameraArea"
0x710184a0b9,"GpuPerfArea"
0x710184a0c5,"ItemVanishArea"
0x710184a0d4,"KoopaDemoArea"
0x710184a0e2,"LowGravityArea"
0x710184a0f1,"MapSnapShotArea"
0x710184a101,"MissRestartArea"
0x710184a111,"ParallaxCorrectedCubeMapArea"
0x710184a12e,"RestartArea"
0x710184a13a,"SeListenerChangeArea"
0x710184a14f,"SeSituationChangeArea"
0x710184a165,"ShibakenFollowArea"
0x710184a178,"SnapMoveArea"
0x710184a185,"SnapShotInvalidCtrlArea"
0x710184a19d,"SubjectiveCameraInvalidArea"
0x710184a1b9,"SubjectiveCameraInvalidCameraThroughArea"
0x710184a1e2,"SwitchKeepOn2DArea"
0x710184a1f5,"SwitchKeepOn2DExceptDokanInArea"
0x710184a215,"SwitchKeepOnArea"
0x710184a226,"SwitchKeepOnPlayerInWaterArea"
0x710184a244,"SwitchKeepOnIgnoreOffAreaTarget"
0x710184a264,"SwitchOn2DArea"
0x710184a273,"SwitchOnArea"
0x710184a280,"SwitchOnPlayerOnGroundArea"
0x710184a29b,"TalkMessageInfoPointArea"
0x710184a2b4,"TitleLogoArea"
0x710184a2c2,"WallCatchNoEntryArea"
0x710184a2d7,"WarningBikeSideWalkInArea"
0x710184a2f1,"WarpArea"
0x710184a2fa,"WorldEndBorderArea"
0x710184a30d,"BirdGatheringSpotArea"
0x710184a323,"CameraStartParamArea"
0x710184a338,"ExtForceArea"
0x710184a345,"ForceRecoveryKidsArea"
0x710184a35b,"SePlayArea"
0x710184a366,"SeBarrierArea"
0x710184a374,"TrafficArea"
0x710184a380,"ViewCtrlArea"
0x710184a38d,"2DMoveArea"
0x710184a398,"CameraStartParamAreaKids"
0x710184a3b1,"RecoveryTargetPosKidsArea"
0x710184a3cb,"プロジェクトカメラファクトリー"
0x710184a3f9,"出入口専用固定"
0x710184a40f,"その場定点"
0x710184a41f,"完全追従定点"
0x710184a432,"キノピオ探検隊"
0x710184a448,"会話用2点間"
0x710184a459,"映像撮影レール"
0x710184a46f,"ボス戦カメラ"
0x710184a482,"スタート"
0x710184a48f,"看板用2点間"
0x710184a4a0,"見下ろし"
0x710184a4ad,"塔"
0x710184a4b1,"キー移動固定"
0x710184a4c4,"キー移動レール移動"
0x710184a4e0,"キー移動ズーム"
0x710184a4f6,"ActionLoop"
0x710184a501,"ActionOneTime"
0x710184a50f,"ActorBaseMovementEnd"
0x710184a524,"ActorBaseMovementStart"
0x710184a53b,"ActorKill"
0x710184a545,"AmiiboTouchLayout"
0x710184a557,"AnimCameraStart"
0x710184a567,"AppearMapAmiiboHint"
0x710184a57b,"BgmCtrl"
0x710184a583,"BindKeepDemoStart"
0x710184a595,"CameraEnd"
0x710184a59f,"CameraStart"
0x710184a5ab,"CapManHeroTalkSetDemoStartPose"
0x710184a5ca,"CapManHeroTalkAppear"
0x710184a5df,"CapManHeroTalkFocus"
0x710184a5f3,"CapManHeroTalkPlayerTurn"
0x710184a60c,"CapManHeroTalkReturn"
0x710184a621,"CapManHeroTalkSetDemoEndPose"
0x710184a63e,"ChangeStage"
0x710184a64a,"ChangeWorldDemoMessage"
0x710184a661,"CheckClear3CollectBgm"
0x710184a677,"CheckCompleteCollectBgm"
0x710184a68f,"CheckCostume"
0x710184a69c,"CheckCostumeInvisible"
0x710184a6b2,"CheckCostumeMissMatchPart"
0x710184a6cc,"CheckCostumePair"
0x710184a6dd,"CheckCount"
0x710184a6e8,"CheckFirstTalkCollectBgm"
0x710184a701,"CheckFlag"
0x710184a70b,"CheckGetLinkShine"
0x710184a71d,"CheckLifeUpItem"
0x710184a72d,"CheckLink"
0x710184a737,"CheckMoonLockOpened"
0x710184a74b,"CheckOpenDoorSnow"
0x710184a75d,"CheckPlayingCollectBgm"
0x710184a774,"CheckPlayerOnGround"
0x710184a788,"CheckYukimaruRaceResult"
0x710184a7a0,"CheckSwitch"
0x710184a7ac,"CheckWaitSwitch"
0x710184a7bc,"CloseTalkMessage"
0x710184a7cd,"CoinPayment"
0x710184a7d9,"CutSceneDemoStart"
0x710184a7eb,"DemoAction"
0x710184a7f6,"DemoCamera"
0x710184a801,"DemoEnd"
0x710184a809,"DemoPlayerAction"
0x710184a81a,"DemoPlayerHide"
0x710184a829,"DemoPlayerShow"
0x710184a838,"DemoResetPlayerDynamics"
0x710184a850,"DemoStart"
0x710184a85a,"DirectGetLinkShine"
0x710184a86d,"EnableHint"
0x710184a878,"EventQuery"
0x710184a883,"FirstTalkEndCollectBgmNpc"
0x710184a89d,"Fork"
0x710184a8a2,"GetAmiiboCostume"
0x710184a8b3,"GetAmiiboNotSearchHintNum"
0x710184a8cd,"GetCollectBgmBonus01"
0x710184a8e2,"GetCollectBgmBonus02"
0x710184a8f7,"GetSearchAmiibo"
0x710184a907,"IsCostumeAmiibo"
0x710184a917,"IsEnableSearchAmiibo"
0x710184a92c,"IsTalkAmiiboHelp"
0x710184a93d,"KakkuTurn"
0x710184a947,"JumpEntry"
0x710184a951,"MessageBalloon"
0x710184a960,"MessageTalk"
0x710184a96c,"MessageTalkSpecialPurpose"
0x710184a986,"NextTalkMessage"
0x710184a996,"NormalDemoTryStart"
0x710184a9a9,"NpcMoveToLink"
0x710184a9b7,"OpenBgmList"
0x710184a9c3,"PlayerAction"
0x710184a9d0,"PlayerTurn"
0x710184a9db,"PopItem"
0x710184a9e3,"PopLinkShine"
0x710184a9f0,"QueryJudge"
0x710184a9fb,"ReplacePlayer"
0x710184aa09,"SceneWipeClose"
0x710184aa18,"SelectChoice"
0x710184aa25,"SelectYesNo"
0x710184aa31,"SessionWaitMusician"
0x710184aa45,"SetDemoInfoDemoName"
0x710184aa59,"TurnToPlayer"
0x710184aa66,"TurnToPlayerActionOneTime"
0x710184aa80,"TurnToPreDir"
0x710184aa8d,"UnlockHint"
0x710184aa98,"WaitWipeOpenEnd"
0x710184aaa8,"WaitSimple"
0x710184aab3,"WipeFadeBlackClose"
0x710184aac6,"WipeFadeBlackOpen"
0x710184aad8,"放出"
0x710184aadf,"強敵"
0x710184aae6,"GK"
0x710184aae9,"ボス"
0x710184aaf0,"ボス死亡"
0x710184aafd,"x3"
0x710184ab00,"x5"
0x710184ab03,"x10固定位置"
0x710184ab13,"x10"
0x710184ab17,"5枚"
0x710184ab1c,"跳ねる積みコイン"
0x710184ab35,"出現音無し"
0x710184ab45,"真上出現"
0x710184ab52,"飛出しランダム出現"
0x710184ab6e,"最大"
0x710184ab75,"[逆向き飛出し出現]"
0x710184ab90,"[飛出し出現]"
0x710184aba2,"[スロット出現]"
0x710184abb7,"[真上出現]"
0x710184abc6,"[クリッピング無効]"
0x710184abe1,"ライフアップアイテム2D[飛出し出現]"
0x710184ac13,"コイン2D[自動取得]"
0x710184ac2d,"ライフアップアイテム[スロット出現]"
0x710184ac60,"[方向指定出現]"
0x710184ac75,"空気泡"
0x710184ac7f,"ドットキャラクター(レア)"
0x710184aca3,"跳ねる積みコインテーブル"
0x710184acc8,"コイン2D"
0x710184acd4,"コイン[自動取得]テーブル"
0x710184acf8,"コイン2Dテーブル"
0x710184ad10,"最大ライフアップアイテム2Dテーブル"
0x710184ad43,"最大ライフアップアイテム2D"
0x710184ad6a,"最大ライフアップアイテムテーブル"
0x710184ad9b,"ライフアップアイテム2D"
0x710184adbc,"ライフアップアイテムテーブル"
0x710184ade7,"ライフアップアイテム2Dテーブル"
0x710184ae14,"空気泡テーブル"
0x710184ae2a,"ドットキャラクター(レア)テーブル"
0x710184ae5a,"ドットキャラクター"
0x710184ae76,"コインテーブル"
0x710184ae8c,"シーン生成"
0x710184ae9c,"StageScene"
0x710184aea7,"StaffRollScene"
0x710184aeb6,"TitleMenuScene"
0x710184aec5,"WorldWarpHoleScene"
0x710184aed8,"QuestNo"
0x710184aee0,"IsMainQuest"
0x710184aeec,"IsSingle"
0x710184aef5,"Quest_%02d"
0x710184af00,"NoDelete_Shine"
0x710184af0f,"クエスト情報保持者"
0x710184af2b,"SnapShotModeOn"
0x710184af3a,"SnapShotModeOff"
0x710184af4a,"ModeSelect"
0x710184af55,"モード選択[通常]"
0x710184af6d,"ParMode00"
0x710184af77,"モード選択[キッズ]"
0x710184af92,"ParMode01"
0x710184af9c,"モード選択[カーソル]"
0x710184afba,"MenuMessage_Footer"
0x710184afcd,"Simple240Hz"
0x710184afd9,"PlayMode_Confirm_Normal"
0x710184aff1,"PlayMode_Confirm_Kids"
0x710184b007,"Role_"
0x710184b00d,"mLapNameToName"
0x710184b01c,"mLapItemToName"
0x710184b02b,"mLapNameToItem"
0x710184b03a,"mLapItemToItem"
0x710184b049,"mFrameShowFirstName"
0x710184b05d,"mSlideShowFrame"
0x710184b06d,"mBgmWaitFrame"
0x710184b07b,"mLogoAppearWaitFrame"
0x710184b090,"mTitleLogoWaitFrame"
0x710184b0a4,"mRollPlayingFrame"
0x710184b0b6,"mRollStartToThankFrame"
0x710184b0cd,"mThankWaitFrame"
0x710184b0dd,"mMoonRockWaitFrame"
0x710184b0f0,"mRightWaitFrame"
0x710184b100,"AppearLogo"
0x710184b10b,"StaffRoll"
0x710184b115,"ThankYouForPlaying"
0x710184b128,"PictureAppear"
0x710184b136,"ButtonPicture"
0x710184b144,"Notice"
0x710184b14b,"タイトルロゴ"
0x710184b15e,"Ｔｈａｎｋ　Ｙｏｕ！の文字"
0x710184b186,"StaffRollThank"
0x710184b195,"著作権表記"
0x710184b1a5,"StaffRollRight"
0x710184b1b4,"スタッフロール(写真)"
0x710184b1d2,"スタッフの名前グループ"
0x710184b1f4,"スタッフの名前"
0x710184b20a,"StaffRollName"
0x710184b218,"肩書きグループ"
0x710184b22e,"肩書き"
0x710184b238,"StaffRollItem"
0x710184b246,"月の石暗喩レイアウト"
0x710184b265,"StaffRollMoonRock"
0x710184b277,"Congratsレイアウト"
0x710184b28f,"StaffRollCongrats"
0x710184b2a1,"CongratsＡキーレイアウト"
0x710184b2c2,"黒フェード"
0x710184b2d2,"スキップワイプ"
0x710184b2e8,"クリア後通知メッセージ"
0x710184b30a,"Parameter"
0x710184b314,"FirstClear0"
0x710184b320,"FirstClear1"
0x710184b32c,"FirstClear2"
0x710184b338,"TxtRole"
0x710184b340,"RoleOn"
0x710184b347,"RoleType"
0x710184b350,"TxtNameC"
0x710184b359,"RoleOff"
0x710184b361,"シーン"
0x710184b36b,"カスタム線リスナ"
0x710184b384,"StageStartAtmosSe"
0x710184b396,"SnapShotCameraCtrl"
0x710184b3a9,"StageSceneDefault"
0x710184b3bb,"チェックポイントワープ用帽子"
0x710184b3e6,"CheckpointFlagWarp"
0x710184b3f9,"デモ用シャイン"
0x710184b40f,"デモ用パワースター"
0x710184b42b,"デモ用ドットシャイン"
0x710184b44a,"エリア監視オブジェ"
0x710184b466,"PlayerAffectObjList"
0x710184b47a,"SceneWatchObjList"
0x710184b48c,"SandWorldHomePyramidKai000"
0x710184b4a7,"メインムーンゲット[砂ワールド]"
0x710184b4d4,"RaceList"
0x710184b4dd,"バルーン位置更新"
0x710184b4f6,"CheckPointList"
0x710184b505,"PlayerStartInfoList"
0x710184b519,"ショップ店員"
0x710184b52c,"ドッシーグループ"
0x710184b545,"PlayerActor2D3D"
0x710184b555,"CheckpointWarpCamera"
0x710184b56a,"DemoRegister"
0x710184b577,"WorldIntroCamera"
0x710184b588,"RaceIntroCamera"
0x710184b598,"RaceCountDownCamera"
0x710184b5ac,"TestKitazonoKoopaLv0Stage"
0x710184b5c6,"クッパLV1"
0x710184b5d3,"シーン情報"
0x710184b5e3,"シナリオ開始"
0x710184b5f6,"ワールド開始[国]"
0x710184b60e,"StartWorld"
0x710184b619,"ワールド開始[地域]"
0x710184b634,"StartWorldRegion"
0x710184b645,"スナップショットレイアウト更新"
0x710184b673,"ワープ用ワイプ"
0x710184b689,"丸ワイプ"
0x710184b696,"白フェード"
0x710184b6a6,"ミスワイプ"
0x710184b6b6,"ポーズメニュー"
0x710184b6cc,"Menu"
0x710184b6d1,"シャインゲットデモ"
0x710184b6ed,"メインシャインゲットデモ"
0x710184b712,"メインシャインゲットデモ最後"
0x710184b73d,"グランドシャインゲットデモ"
0x710184b765,"CheckpointWarpArriveCamera"
0x710184b780,"肉運び"
0x710184b78a,"コレクションリスト"
0x710184b7a6,"StageScene:ミス"
0x710184b7b8,"ショップ"
0x710184b7c5,"スナップショット"
0x710184b7de,"ライフ回復"
0x710184b7ee,"会話"
0x710184b7f5,"ワープ"
0x710184b7ff,"最大ライフアップアイテム取得"
0x710184b82a,"ワールド紹介カメラ"
0x710184b846,"ラジコン"
0x710184b853,"DistanceReverbSe"
0x710184b864,"DistanceReverbBgm"
0x710184b876,"BgmLevelDetection"
0x710184b888,"コレクトBGM"
0x710184b898,"ミニゲームランキング"
0x710184b8b7,"クローゼット"
0x710184b8ca,"ワールド紹介カメラ[電線デモ前]"
0x710184b8f7,"メインシャインゲットデモ[砂ワールド]"
0x710184b92d,"メインシャインゲットデモ[滝ワールド]"
0x710184b963,"メインシャインゲットデモ[ケージシャイン]"
0x710184b99f,"ミス"
0x710184b9a6,"肉運びデモ"
0x710184b9b6,"ユキマルレース"
0x710184b9cc,"ユキマルレースチュートリアル"
0x710184b9f7,"かけっこレース"
0x710184ba0d,"中間ポイントワープ"
0x710184ba29,"MapIconList"
0x710184ba35,"MapIconShop"
0x710184ba41,"MapIconMiniGame"
0x710184ba51,"MapIconPoetter"
0x710184ba60,"シーン開始フェードイン"
0x710184ba82,"プレゼン用環境SE下げ"
0x710184baa0,"SlotGame"
0x710184baa9,"LiveTestAll"
0x710184bab5,"ShopStage"
0x710184babf,"ShopRoom"
0x710184bac8,"CityWorldShop01Stage"
0x710184badd,"CapWorldHomeStage"
0x710184baef,"ForestWorldHomeStage"
0x710184bb04,"SeaWorldHomeStage"
0x710184bb16,"Special2WorldHomeStage"
0x710184bb2d,"３Ｄ（クロマキープレイヤー）"
0x710184bb58,"３Ｄ（クロマキーキャラクター）"
0x710184bb86,"２Ｄ（スナップショット）"
0x710184bbab,"２Ｄ（ミス）"
0x710184bbbe,"２Ｄワイプ"
0x710184bbce,"２Ｄ（ワールドマップ画面）"
0x710184bbf6,"２Ｄカウンター"
0x710184bc0c,"２Ｄウィンドウ"
0x710184bc22,"２Ｄウィンドウカウンター"
0x710184bc47,"２Ｄ（ムーンゲット画面）"
0x710184bc6c,"AlreadyVisitStage_ExistCollectCoin"
0x710184bc8f,"AlreadyVisitStage_NoShine"
0x710184bca9,"AlreadyVisitStage_ExistShine"
0x710184bcc6,"_ExistCollectCoin"
0x710184bcd8,"_NoCap"
0x710184bcdf,"ドカ（中）"
0x710184bcef,"ステージ終了切り替え"
0x710184bd0e,"電線移動デモ"
0x710184bd21,"ステージスイッチディレクター"
0x710184bd4c,"グランドシャイン取得デモ"
0x710184bd71,"プレイヤー前処理"
0x710184bd8a,"プレイヤー[Movement]"
0x710184bda4,"TxtWorldSh"
0x710184bdaf,"TxtRegionSh"
0x710184bdbb,"DemoWarpStart"
0x710184bdc9,"DemoWarpFly"
0x710184bdd5,"チェックポイントワープ到着デモ"
0x710184be03,"[シーン]プレイヤー倒れデモ"
0x710184be2a,"プレイヤー装飾２"
0x710184be43,"ShineObjId"
0x710184be4e,"ShineGotOnOff"
0x710184be5c,"２Ｄフィルターバルーン"
0x710184be7e,"２Ｄフィルター"
0x710184be94,"２Ｄガイド"
0x710184bea4,"YukimaruRaceTutorialObj"
0x710184bebc,"プロジェクト用グラフィックス"
0x710184bee7,"ステージ同期カウンタ"
0x710184bf06,"センサー"
0x710184bf13,"コリジョン地形"
0x710184bf29,"コリジョン地形[デモ]"
0x710184bf47,"コリジョン地形装飾"
0x710184bf63,"コリジョン地形装飾[Movement]"
0x710184bf89,"コリジョン地形オブジェ"
0x710184bfab,"コリジョン地形オブジェ[Movement]"
0x710184bfd7,"コリジョンディレクター"
0x710184bff9,"地形オブジェ"
0x710184c00c,"地形オブジェ装飾"
0x710184c025,"乗り物"
0x710184c02f,"敵装飾[Movement]"
0x710184c043,"アイテム[デモ]"
0x710184c058,"アイテム[Movement]"
0x710184c06f,"帽子(表示)"
0x710184c07e,"デモ装飾"
0x710184c08b,"エフェクト（前処理）"
0x710184c0aa,"エフェクト（Ｚソート）"
0x710184c0cc,"エフェクト（カメラデモ）"
0x710184c0f1,"エフェクト（カメラ前エフェクト）"
0x710184c122,"エフェクト（ベース２Ｄ）"
0x710184c147,"エフェクト（２Ｄ）"
0x710184c163,"エフェクト（後処理）"
0x710184c182,"MapOpenInvalid"
0x710184c191,"ワールドマップ"
0x710184c1a7,"WorldMapStage"
0x710184c1b5,"プレイヤーライト(ショップ)"
0x710184c1dc,"DemoShop"
0x710184c1e5,"LightingPlayerShopStage"
0x710184c1fd,"プレイヤーライト(ムーンゲット)"
0x710184c22a,"DemoMoonGet"
0x710184c236,"LightingPlayerMoonGetStage"
0x710184c251,"プレイヤーライト(クローゼット)"
0x710184c27e,"DemoCloset"
0x710184c289,"LightingPlayerClosetStage"
0x710184c2a3,"プレイヤーライト(ポーズ)"
0x710184c2c7,"DemoPause"
0x710184c2d1,"LightingPlayerPause000Stage"
0x710184c2ed,"ケージシャイン監視"
0x710184c309,"ケージ壊れる"
0x710184c31c,"デモスキップ[肉発見]"
0x710184c33a,"デモスキップ[肉運び]"
0x710184c358,"ステージ状態[チェックポイントワープ]"
0x710184c38e,"DemoWarpLand"
0x710184c39b,"DemoWarpEnd"
0x710184c3a7,"着替えレイアウト帽子リスト"
0x710184c3cf,"ClosetHead"
0x710184c3da,"着替えレイアウト服リスト"
0x710184c3ff,"ClosetBody"
0x710184c40a,"着替えレイアウト"
0x710184c423,"ItemCloth"
0x710184c42d,"ItemCap"
0x710184c435,"帽子ガイド"
0x710184c445,"服ガイド"
0x710184c452,"E3"
0x710184c455,"ClosetList_ListGuide"
0x710184c46a,"衣装リスト：帽子カウンタ"
0x710184c48f,"衣装リスト：服カウンタ"
0x710184c4b1,"ParCounterT"
0x710184c4bd,"ParCounterB"
0x710184c4c9,"DecideRandomClose"
0x710184c4db,"ChangeClothes"
0x710184c4e9,"RandomDecide"
0x710184c4f6,"DecideClose"
0x710184c502,"コレクトBGM用スピーカー"
0x710184c524,"BGMリスト"
0x710184c531,"BgmList"
0x710184c539,"BGMリストカウンター"
0x710184c555,"BGMリスト：ジャケット"
0x710184c574,"ParJacket"
0x710184c57e,"BGMリスト：操作方法"
0x710184c59a,"ObjectData/TextureJacket"
0x710184c5b3,"TextureJacket"
0x710184c5c1,"TxtJacket"
